Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Jun 29, 2017;11:00 PM;33.5;25.11;25.11;34.71;46.8;33.5;-;25.11;34.52;36;29.68;33.31
Jun 30, 2017;12:00 AM;29.29;24.21;24.21;29.29;41.78;29.29;-;24.21;29.63;29.29;30.1;32.1
Jun 30, 2017;1:00 AM;29.01;22.43;22.43;29.01;38.81;29.01;-;22.43;28.03;29.01;27.67;30.15
Jun 30, 2017;2:00 AM;28.06;21.97;21.97;28.06;36.56;28.06;-;21.97;26.96;28.06;27.08;28.93
Jun 30, 2017;3:00 AM;27;21.75;21.75;27;33.99;27;-;21.75;26.1;33.1;25.54;28.36
Jun 30, 2017;4:00 AM;25.58;21.83;21.83;25.58;33.99;25.58;-;21.83;25.54;33.99;25.49;29.71
Jun 30, 2017;5:00 AM;28;23.05;23.05;28;33.26;28;-;23.05;27.06;28;27.24;33.02
Jun 30, 2017;6:00 AM;31.96;27.91;27.91;31.96;38.43;31.96;-;27.91;31.05;33.1;32.5;39.17
Jun 30, 2017;7:00 AM;37.93;37.93;37.93;37.93;46.9;37.93;-;36.28;35.81;46.9;50.92;50.92
Jun 30, 2017;8:00 AM;38.91;38.34;38.34;38.91;52;38.91;-;37.98;38.62;52;69.14;69.14
Jun 30, 2017;9:00 AM;35.99;35.99;35.99;36.52;50.28;37;-;35.99;36.79;50.28;70.37;70.37
Jun 30, 2017;10:00 AM;35.51;35.51;35.51;36.21;48.27;37.09;-;35.51;36.59;48.27;43.09;63.43
Jun 30, 2017;11:00 AM;32.24;32.24;32.24;36.27;47.53;39.87;-;32.24;36.69;47.53;42.42;68.26
Jun 30, 2017;12:00 PM;29.33;29.33;29.33;33.97;46.88;38.8;-;29.33;35.88;46.88;40.35;69.14
Jun 30, 2017;1:00 PM;27.29;27.29;27.29;30.03;46.9;33.54;-;27.29;33.35;46.9;37.74;68.26
Jun 30, 2017;2:00 PM;25.08;25.08;25.08;29.28;47.53;33.1;-;25.08;32.96;47.53;32.9;69.14
Jun 30, 2017;3:00 PM;25.09;25.09;25.09;28.63;49.28;31.64;-;25.09;30.98;49.28;36.09;67.72
Jun 30, 2017;4:00 PM;27.29;26.63;26.63;28.05;56.29;29;-;26.63;30.12;56.29;37.28;69.14
Jun 30, 2017;5:00 PM;30.51;29.61;29.61;30.51;49.78;30.51;-;29.61;32.96;49.78;41.22;69.14
Jun 30, 2017;6:00 PM;36.36;32.66;32.66;36.36;48.5;36.36;-;32.66;35.54;48.5;35.3;59.04
Jun 30, 2017;7:00 PM;38.92;30.42;30.42;38.92;49.99;38.92;-;30.42;37.49;49.99;37.5;56.84
Jun 30, 2017;8:00 PM;38.71;26.43;26.43;38.71;48.78;38.71;-;26.43;35.96;48.78;36;55
Jun 30, 2017;9:00 PM;36.61;25.57;25.57;36.61;48.87;36.61;-;25.57;34.97;48.87;35.1;53.92
Jun 30, 2017;10:00 PM;38.95;25.39;25.39;38.95;44.06;38.95;-;25.39;35.43;44.06;35.2;49.99
Jun 30, 2017;11:00 PM;34.07;23.76;23.76;36.97;44.07;38.61;-;23.76;31.54;44.07;30.9;50.26
Jul 1, 2017;12:00 AM;32.17;27.16;27.16;42.92;48.27;55.99;-;27.16;30.04;48.27;30.7;43.97
Jul 1, 2017;1:00 AM;29.04;23.81;23.81;39.4;47.54;49.9;-;23.81;29.06;47.54;28.33;39.98
Jul 1, 2017;2:00 AM;26.96;23.47;23.47;27.85;43.51;28.92;-;23.47;28.02;35.1;25.67;30.77
Jul 1, 2017;3:00 AM;26.08;23.34;23.34;27.13;43.5;28.39;-;23.34;26.48;34;25.01;26.15
Jul 1, 2017;4:00 AM;26.04;23.26;23.26;26.48;45;27;-;23.26;25.6;35.1;24.88;24.88
Jul 1, 2017;5:00 AM;25.59;23.46;23.46;25.59;42;25.59;-;23.46;24.82;33.91;25;25
Jul 1, 2017;6:00 AM;25.56;24.95;24.95;25.56;39.02;25.56;-;24.95;26.79;33.01;25.33;31.35
Jul 1, 2017;7:00 AM;26.77;26.77;26.77;26.77;43.5;26.77;-;26.77;28.52;43.5;30.8;42.23
Jul 1, 2017;8:00 AM;28.82;28.82;28.82;28.82;47.15;28.82;-;28.82;30.51;47.15;32.9;50.33
Jul 1, 2017;9:00 AM;32.4;31.62;31.62;32.4;47.12;32.4;-;31.62;31.07;47.12;36.99;50.33
Jul 1, 2017;10:00 AM;33.35;32.54;32.54;33.35;45;33.35;-;32.54;30.71;45;37.9;50
Jul 1, 2017;11:00 AM;33.15;32.36;32.36;33.15;40.44;33.15;-;32.36;30.2;40.44;38;45.27
Jul 1, 2017;12:00 PM;29.1;29.1;29.1;34;38.83;38;-;29.1;30.83;38.83;36.2;43.6
Jul 1, 2017;1:00 PM;26.07;26.07;26.07;29.58;37;32.4;-;26.07;29.92;37;35.5;36.92
Jul 1, 2017;2:00 PM;26.33;26.33;26.33;26.33;38.05;26.33;-;26.33;28.6;38.05;32.6;36
Jul 1, 2017;3:00 PM;26.04;26.04;26.04;26.31;38.1;26.53;-;26.04;28.73;38.1;32.4;40.42
Jul 1, 2017;4:00 PM;26.09;26.09;26.09;26.09;41;26.09;-;26.09;28.36;41;32.9;44.54
Jul 1, 2017;5:00 PM;29.01;29.01;29.01;29.01;40;29.01;-;29.01;29.74;40;31;44.9
Jul 1, 2017;6:00 PM;29.34;29.34;29.34;29.95;45;30.44;-;29.34;32.94;45;33.99;46.55
Jul 1, 2017;7:00 PM;29.89;29.18;29.18;32.71;47.02;35;-;29.18;33.97;47.02;35.25;48.37
Jul 1, 2017;8:00 PM;30.12;29.39;29.39;33.25;46.52;36.43;-;29.39;32.32;46.52;35.25;48.6
Jul 1, 2017;9:00 PM;29.63;28.91;28.91;32.1;49.7;34.61;-;28.91;32.09;49.7;34.25;50.33
Jul 1, 2017;10:00 PM;28.87;28.06;28.06;42.09;45;55.62;-;28.06;32.06;45;32.5;45.15
Jul 1, 2017;11:00 PM;26.26;25.63;25.63;40.17;41.3;54.28;-;25.63;29.25;41.3;28.54;41.35
Jul 2, 2017;12:00 AM;24.36;24.36;24.36;33.96;38.39;44.69;-;24.36;29.89;38.39;27.13;38.85
Jul 2, 2017;1:00 AM;23.12;23.12;23.12;28.14;35.71;35.16;-;23.12;28.16;35.1;22.3;29.93
Jul 2, 2017;2:00 AM;22.73;22.73;22.73;26.47;35.58;31.67;-;22.73;26.13;22.73;19;20.58
Jul 2, 2017;3:00 AM;22.63;22.63;22.63;22.94;35.94;23.37;-;22.63;20.58;22.63;17;17
Jul 2, 2017;4:00 AM;20.27;20.27;20.27;23.73;32.3;28.54;-;20.27;19.85;20.27;14.73;14.73
Jul 2, 2017;5:00 AM;20.59;20.59;20.59;21.96;30.8;23.9;-;20.59;17.77;20.59;12.92;12.92
Jul 2, 2017;6:00 AM;21.3;21.3;21.3;21.3;21.3;22;-;21.3;20.34;21.3;15.35;15.35
Jul 2, 2017;7:00 AM;23.07;23.07;23.07;23.07;23.07;23.07;-;23.07;24.07;23.07;19;19
Jul 2, 2017;8:00 AM;24.76;24.76;24.76;24.76;24.76;24.76;-;24.76;27.91;24.76;23;23
Jul 2, 2017;9:00 AM;25.56;25.56;26.08;25.56;33.06;25.56;-;26.08;26.03;33.06;26.7;30.03
Jul 2, 2017;10:00 AM;20.71;20.71;26.26;24.84;33.45;32.02;-;26.26;22.39;33.45;36.7;37.2
Jul 2, 2017;11:00 AM;23.32;23.32;25.92;25.39;33.91;29;-;25.92;23.57;33.91;36.7;36.7
Jul 2, 2017;12:00 PM;21.36;21.36;25.02;28.51;32.7;40.98;-;25.02;22.67;32.7;26.7;37.72
Jul 2, 2017;1:00 PM;19.08;19.08;23.02;24.11;30.42;32.83;-;23.02;21.25;30.42;25.9;34.09
Jul 2, 2017;2:00 PM;10.47;10.47;22.74;19.47;30.53;34.74;-;22.74;14.94;30.53;13.94;35.34
Jul 2, 2017;3:00 PM;9.96;9.96;22.44;16.86;30.5;28.55;-;22.44;12.83;30.5;16.42;39.11
Jul 2, 2017;4:00 PM;17.31;17.31;22.26;18.79;35.71;26.5;-;22.26;17.69;35.71;20.04;44.36
Jul 2, 2017;5:00 PM;19.72;19.72;22.35;24.62;38;32.96;-;22.35;26;38;26.16;48.64
Jul 2, 2017;6:00 PM;28.63;25.99;25.99;30.48;36.23;33.27;-;25.99;29.15;36.23;31.06;50.29
Jul 2, 2017;7:00 PM;32.9;23.55;26.4;35.61;36.23;39.75;-;26.4;33.04;36.23;35.38;55.03
Jul 2, 2017;8:00 PM;35.37;24.08;24.34;35.37;38.89;35.37;-;24.34;35.29;38.89;36;62.5
Jul 2, 2017;9:00 PM;37;24.25;24.25;37;39.79;37;-;24.25;35.88;39.79;37.07;65.88
Jul 2, 2017;10:00 PM;38.92;24.75;24.75;43.33;43.33;50;-;24.75;38.32;43.33;40.68;55.04
Jul 2, 2017;11:00 PM;37.06;25.86;25.86;38.48;38.48;40.39;-;25.86;36.73;38.48;37.22;41.91
Jul 3, 2017;12:00 AM;26.04;-12.18;23.26;34.47;34.47;49.88;-;23.26;36.73;26.04;31.59;31.59
Jul 3, 2017;1:00 AM;23.51;0.11;22.77;29.85;29.85;42.46;-;22.77;32.68;23.51;27.66;27.66
Jul 3, 2017;2:00 AM;22.86;22.31;22.31;25.9;25.9;30.66;-;22.31;29.72;22.86;25.35;25.35
Jul 3, 2017;3:00 AM;22.56;22.29;22.29;24.99;24.99;28.81;-;22.29;28.8;22.56;24.43;24.43
Jul 3, 2017;4:00 AM;24.86;22.65;22.65;24.86;24.86;24.86;-;22.65;28.14;24.86;23.2;23.2
Jul 3, 2017;5:00 AM;26.78;23.19;23.19;26.78;26.78;26.78;-;23.19;28.12;26.78;26.58;26.58
Jul 3, 2017;6:00 AM;34.93;23.85;23.85;34.93;34.93;34.93;-;23.85;29.58;34.93;35.94;35.94
Jul 3, 2017;7:00 AM;41.25;26.44;26.44;41.25;41.25;41.25;-;26.44;37.02;41.25;42.89;45.32
Jul 3, 2017;8:00 AM;41.61;28.43;28.43;41.79;45;41.5;-;28.43;39.4;45;42.62;51.86
Jul 3, 2017;9:00 AM;38.94;28.28;28.28;43.91;45.25;40.7;-;28.28;40.02;45.25;39.5;52.48
Jul 3, 2017;10:00 AM;35.35;28.94;28.94;43.56;44.27;38.53;-;28.94;38.3;44.27;37;52.07
Jul 3, 2017;11:00 AM;32.92;25.01;28.69;42.84;42.84;35.5;-;28.69;37.02;42.84;37.51;56.44
Jul 3, 2017;12:00 PM;28.68;24.98;27.99;43.47;43.47;28.68;-;27.99;36.26;43.47;40.74;57.9
Jul 3, 2017;1:00 PM;28.17;25.01;27.49;44;44;28.17;-;27.49;34.17;44;33.94;55.09
Jul 3, 2017;2:00 PM;26.91;24.96;26.76;45;45;26.91;-;26.76;35.28;45;30.5;53.96
Jul 3, 2017;3:00 PM;28.02;24.88;27.34;44.84;44.84;28.02;-;27.34;35.92;44.84;30.5;49.68
Jul 3, 2017;4:00 PM;28.59;24.86;27.53;37.96;46;28.59;-;27.53;35.53;46;32.5;50.15
Jul 3, 2017;5:00 PM;32.18;28.03;28.03;35.2;44.82;39.82;-;28.03;33.97;44.82;36.5;40.06
Jul 3, 2017;6:00 PM;38.94;27.92;27.92;38.94;45;38.94;-;27.92;35.96;45;39.89;42.06
Jul 3, 2017;7:00 PM;42.78;24.62;26.82;43.35;46.84;44.25;-;26.82;38.09;46.84;42.51;42.9
Jul 3, 2017;8:00 PM;40.91;24.35;27.44;40.91;45;40.91;-;27.44;38.56;40.91;42.24;49.96
Jul 3, 2017;9:00 PM;39.37;24.06;26.57;39.37;45;39.37;-;26.57;38.41;39.37;41.67;48.99
Jul 3, 2017;10:00 PM;39.91;24.14;26.53;44.17;44.58;49.77;-;26.53;37.37;44.58;40.8;46.05
Jul 3, 2017;11:00 PM;32.04;23.78;26.07;45;45;32.04;-;26.07;38.41;32.04;34.5;34.52
Jul 4, 2017;12:00 AM;28.83;24.05;27.8;44;44;28.83;-;27.8;35.16;28.83;29.48;29.48
Jul 4, 2017;1:00 AM;28.63;23.78;24.14;40.71;41.25;28.63;-;24.14;33.94;28.63;27.6;27.6
Jul 4, 2017;2:00 AM;28.49;23.3;23.3;37.89;39.63;28.49;-;23.3;31.41;28.49;25.41;25.41
Jul 4, 2017;3:00 AM;28.43;23.2;23.2;28.55;40.47;28.43;-;23.2;29.56;28.43;26;26
Jul 4, 2017;4:00 AM;27.99;23.07;23.07;27.99;39.5;27.99;-;23.07;28.44;27.99;26;26
Jul 4, 2017;5:00 AM;28.44;23.19;23.19;31.01;39.13;28.44;-;23.19;28.09;28.44;27.44;27.44
Jul 4, 2017;6:00 AM;35.81;25.68;25.68;36.2;41.39;35.81;-;25.68;30.03;37.4;36.72;36.72
Jul 4, 2017;7:00 AM;41.63;30.2;30.2;41.8;45.25;41.5;-;30.2;36.29;45.25;43.5;43.66
Jul 4, 2017;8:00 AM;41.79;32.76;32.76;47.51;47.51;41.79;-;32.76;41.68;47.51;42.9;44.36
Jul 4, 2017;9:00 AM;36;35.13;35.13;47.99;47.99;49.4;-;35.13;41.97;47.99;39.8;43
Jul 4, 2017;10:00 AM;34.74;34.74;34.74;47.5;47.5;49.8;-;34.74;38.78;47.5;37;43.06
Jul 4, 2017;11:00 AM;32.97;32.97;32.97;46.87;46.87;50.16;-;32.97;36.72;46.87;35.3;42.35
Jul 4, 2017;12:00 PM;31.93;31.93;31.93;46.56;46.56;43;-;31.93;36.89;46.56;34.55;44.27
Jul 4, 2017;1:00 PM;31.93;31.93;31.93;47.95;47.95;50;-;31.93;37.6;47.95;33.17;42.91
Jul 4, 2017;2:00 PM;30.55;30.55;30.55;45.18;45.18;43.6;-;30.55;37.54;45.18;31.82;44.36
Jul 4, 2017;3:00 PM;32.6;31.82;31.82;45.78;45.78;39.9;-;31.82;37.57;45.78;32.5;45.68
Jul 4, 2017;4:00 PM;32.93;32.14;32.14;46.87;46.87;32.93;-;32.14;37.38;45.44;33.8;45.24
Jul 4, 2017;5:00 PM;36.95;36.07;36.07;46.91;47.5;37.4;-;36.07;37.36;47.5;38.5;48.2
Jul 4, 2017;6:00 PM;40;39.04;39.04;48.24;48.24;40;-;39.04;37.99;45.2;42;50.72
Jul 4, 2017;7:00 PM;44.04;40.04;40.04;46.99;52.12;44.04;-;40.04;41.43;44.04;45.97;52.12
Jul 4, 2017;8:00 PM;43.1;40.22;40.22;43.1;53.39;43.1;-;40.22;44.06;53.39;45.9;52.98
Jul 4, 2017;9:00 PM;41.68;39.39;39.39;41.68;53.39;41.68;-;39.39;43.62;53.39;44.13;50.96
Jul 4, 2017;10:00 PM;40.54;36.69;36.69;48.07;48.24;40.54;-;36.69;42.79;48.24;41.99;48.09
Jul 4, 2017;11:00 PM;37.29;32.99;32.99;46.08;47.07;33.35;-;32.99;42.76;47.07;35.3;45.89
Jul 5, 2017;12:00 AM;34.99;31.95;31.95;37.95;46.87;33.22;-;31.95;38.42;46.87;34.73;43.24
Jul 5, 2017;1:00 AM;32.51;31.15;31.15;34.16;45.21;31.26;-;31.15;36.17;32.51;33.1;34.17
Jul 5, 2017;2:00 AM;31.02;29.04;29.04;31.02;45;31.02;-;29.04;35.23;31.02;32.08;32.08
Jul 5, 2017;3:00 AM;29.07;27.63;27.63;29.07;45;29.07;-;27.63;34.45;29.07;30.82;30.82
Jul 5, 2017;4:00 AM;29.54;27.3;27.3;29.54;45;29.54;-;27.3;31.54;29.54;30.51;30.51
Jul 5, 2017;5:00 AM;31.89;31.12;31.12;31.89;45;31.89;-;31.12;31.32;31.89;31.67;32.92
Jul 5, 2017;6:00 AM;38.02;38.02;38.02;37.98;46.84;37.72;-;37.11;32.71;46.84;37.05;44.1
Jul 5, 2017;7:00 AM;43.92;43.92;43.92;43.92;48.24;43.92;-;42.86;38.57;60.51;42.8;52.62
Jul 5, 2017;8:00 AM;46.01;46.01;46.01;48.24;48.24;46.01;-;46.01;41.86;64.75;45.5;56.34
Jul 5, 2017;9:00 AM;44.18;44.18;44.18;52.1;52.1;44.18;-;44.18;44.12;75;43.88;57.82
Jul 5, 2017;10:00 AM;43.71;43.71;43.71;52.1;52.1;43.71;-;43.71;42.96;75;42.31;56.63
Jul 5, 2017;11:00 AM;42.06;42.06;42.06;51.94;51.94;44.44;-;42.06;41.49;80;41.05;57.45
Jul 5, 2017;12:00 PM;38.93;38.93;38.93;49.68;49.68;38.93;-;38.93;39.98;80;38.79;57.87
Jul 5, 2017;1:00 PM;38.09;38.09;38.09;48.79;48.79;38.09;-;38.09;38.3;80;37.51;56.63
Jul 5, 2017;2:00 PM;37.44;37.44;37.44;51.22;51.22;37.44;-;37.44;38.1;75;36.34;55.98
Jul 5, 2017;3:00 PM;37.38;37.38;37.38;48.83;48.83;37.38;-;37.38;37.9;75;37.01;55.03
Jul 5, 2017;4:00 PM;38.9;38.9;38.9;46.33;50;38.9;-;38.9;38.05;61;37.42;56.63
Jul 5, 2017;5:00 PM;41.51;41.51;41.51;41.96;48.68;43;-;40.83;37.55;48.68;41;56.63
Jul 5, 2017;6:00 PM;42.52;41.5;41.5;48.21;48.79;42.52;-;41.5;40.42;48.79;43.83;54.82
Jul 5, 2017;7:00 PM;44.55;43.48;43.48;48.91;51.38;44.55;-;43.48;41.66;51.38;46.5;56.38
Jul 5, 2017;8:00 PM;44.15;43.09;43.09;44.15;52.91;44.15;-;43.09;43.42;52.91;45.01;56.63
Jul 5, 2017;9:00 PM;43.93;42.87;42.87;43.93;50.38;43.93;-;42.87;41.59;50.38;43.48;56.63
Jul 5, 2017;10:00 PM;41.66;40.66;40.66;49.12;49.12;41.66;-;40.66;41.37;49.12;42.5;51.53
Jul 5, 2017;11:00 PM;36.07;35.47;35.47;46.84;46.84;36.07;-;35.47;41.01;46.84;37.9;43.33
Jul 6, 2017;12:00 AM;33.03;33.03;33.03;40.43;46.87;30.34;-;33.03;38.27;46.87;33.4;36.09
Jul 6, 2017;1:00 AM;32.21;32.21;32.21;32.83;44;31.88;-;31.44;37.31;44;32.08;33.88
Jul 6, 2017;2:00 AM;30.62;30.62;29.88;32.95;39.99;29;-;29.88;34.95;33.91;31.09;31.09
Jul 6, 2017;3:00 AM;30.11;30.11;30.11;30.11;39.97;30.11;-;29.81;32.02;37.01;29.95;29.95
Jul 6, 2017;4:00 AM;29.19;29.19;29.19;29.19;39.99;29.19;-;29.19;31.09;39.99;29.97;29.97
Jul 6, 2017;5:00 AM;32.06;32.06;32.06;32.06;41.25;32.06;-;32.06;31.1;41.25;31.37;34.09
Jul 6, 2017;6:00 AM;36.94;36.94;36.94;36.94;45.17;36.94;-;36.94;32.86;45.17;37.14;46.04
Jul 6, 2017;7:00 AM;42.29;42.29;42.29;42.29;46.87;42.29;-;42.29;38.83;46.87;43.3;57.08
Jul 6, 2017;8:00 AM;48.24;48.24;48.24;48.24;48.24;48.24;-;48.24;44.23;48.24;45.22;54.87
Jul 6, 2017;9:00 AM;43.08;43.08;43.08;53.99;53.99;43.08;-;43.08;45.48;53.99;42.91;54.6
Jul 6, 2017;10:00 AM;41.86;41.86;41.86;53.31;53.31;41.86;-;41.86;42.56;53.31;41.56;55.6
Jul 6, 2017;11:00 AM;40.03;40.03;40.03;53.99;53.99;40.03;-;40.03;41.51;53.99;40.73;59.84
Jul 6, 2017;12:00 PM;35.71;35.71;36.59;54.03;49.38;35.71;-;36.59;40.56;49.38;37.56;58.92
Jul 6, 2017;1:00 PM;35.75;35.75;36.63;49.38;49.38;44.3;-;36.63;39.27;49.38;36.81;59.95
Jul 6, 2017;2:00 PM;35.54;35.54;36.42;49.5;49.5;49.15;-;36.42;39.27;49.5;35.36;58.53
Jul 6, 2017;3:00 PM;39.52;39.52;39.52;48.56;48.56;48.22;-;39.52;39.26;48.56;37.13;58.98
Jul 6, 2017;4:00 PM;40.6;40.6;40.6;49.38;49.38;49.03;-;40.6;39.28;49.38;39.89;58.53
Jul 6, 2017;5:00 PM;44.31;44.31;44.31;48.05;48.24;59.74;-;44.31;40.07;48.24;42.84;55.09
Jul 6, 2017;6:00 PM;45.87;45.87;45.87;53.31;53.31;45.87;-;45.05;42.7;53.31;45.6;54.92
Jul 6, 2017;7:00 PM;53.71;53.71;53.71;53.71;53.71;53.71;-;47.46;44.84;53.71;48.71;55.03
Jul 6, 2017;8:00 PM;49.56;49.56;49.56;49.56;53.31;49.56;-;47.07;47.1;53.31;46.96;56.93
Jul 6, 2017;9:00 PM;46.03;46.03;46.03;46.03;53.31;46.03;-;44.93;45;53.31;45.2;57.08
Jul 6, 2017;10:00 PM;42.71;42.71;42.71;53.4;53.4;42.71;-;41.68;43.22;53.4;42.7;53.24
Jul 6, 2017;11:00 PM;35.61;35.61;35.61;50.9;50.9;35.61;-;35.61;41.85;50.9;36;48.66
Jul 7, 2017;12:00 AM;34.16;34.16;34.16;44.62;48.24;30.66;-;34.16;36.42;48.24;33.39;42.99
Jul 7, 2017;1:00 AM;32.07;32.07;32.07;32.43;46.87;31.87;-;32.07;38.41;33.91;32;32
Jul 7, 2017;2:00 AM;30.8;30.8;30.8;30.8;43.85;30.8;-;30.8;31.88;43.85;30.34;30.34
Jul 7, 2017;3:00 AM;30.69;30.69;30.69;30.69;41.25;30.69;-;30.69;30.75;33.91;29.59;29.59
Jul 7, 2017;4:00 AM;29.64;29.64;29.64;29.64;40.87;29.64;-;29.64;29.95;40.87;29;29
Jul 7, 2017;5:00 AM;30.84;30.84;30.84;30.84;41.25;30.84;-;30.84;29.63;41.25;30.96;30.96
Jul 7, 2017;6:00 AM;35.87;35.87;35.87;35.87;45.5;35.87;-;35.87;31.24;45.5;36.6;38.62
Jul 7, 2017;7:00 AM;41.88;41.88;41.88;41.88;48.24;41.88;-;41.88;36.86;48.24;43.6;52.07
Jul 7, 2017;8:00 AM;45.54;45.54;45.54;45.54;53.57;45.54;-;45.54;41.91;53.57;47.5;55.94
Jul 7, 2017;9:00 AM;45.58;45.58;45.58;45.58;53.22;45.58;-;45.58;47.39;53.22;45.6;60.61
Jul 7, 2017;10:00 AM;44.61;44.61;44.61;44.61;48.68;44.61;-;44.61;45.08;48.68;44.3;68.68
Jul 7, 2017;11:00 AM;43.31;43.31;44.38;47.6;47.6;43.31;-;44.38;43.29;50.1;42;69.55
Jul 7, 2017;12:00 PM;39.65;39.65;40.63;47.5;47.5;39.65;-;40.63;41.59;55.5;38.93;74.13
Jul 7, 2017;1:00 PM;34.43;34.43;35.27;44.73;46.87;34.43;-;35.27;39.09;50.59;36.81;73.69
Jul 7, 2017;2:00 PM;32.05;32.05;32.84;44.21;48.12;32.05;-;32.84;39.08;55.5;35.29;73.69
Jul 7, 2017;3:00 PM;31.84;31.84;32.63;42.86;50;31.84;-;32.63;39.07;53.56;35.49;74.03
Jul 7, 2017;4:00 PM;32.4;32.4;32.4;37.97;53.22;32.4;-;32.4;39.06;53.22;36.46;74.13
Jul 7, 2017;5:00 PM;37.87;37.87;37.87;37.87;55;37.87;-;37.87;38.49;55;40.23;73.69
Jul 7, 2017;6:00 PM;40.58;40.58;40.58;40.58;58.3;40.58;-;40.58;39.03;58.3;41.81;68.83
Jul 7, 2017;7:00 PM;42.74;42.74;42.74;42.74;63.3;42.74;-;42.74;40.59;63.3;44.91;71.73
Jul 7, 2017;8:00 PM;41.8;41.8;41.8;41.8;63;41.8;-;40.8;43.58;63;44.3;69.55
Jul 7, 2017;9:00 PM;40.46;40.46;40.46;40.46;59.75;40.46;-;39.49;43.36;59.75;43;68.68
Jul 7, 2017;10:00 PM;40.99;40.99;40.99;50.58;56.59;40.99;-;39.82;41.74;56.59;41.8;60.07
Jul 7, 2017;11:00 PM;35.91;35.91;35.91;40.98;49.88;35.91;-;34.73;40.85;49.88;36.2;51.23
Jul 8, 2017;12:00 AM;37.08;35.16;35.16;37.08;55;37.08;-;35.16;37.07;55;35;50.01
Jul 8, 2017;1:00 AM;34.64;33.65;33.65;34.64;50.03;34.64;-;33.65;37.49;50.03;32.5;45.03
Jul 8, 2017;2:00 AM;32.05;31.86;31.86;32.05;48.24;32.05;-;31.86;35.41;47.01;30.1;32.94
Jul 8, 2017;3:00 AM;30.68;30.68;30.68;30.68;46.87;30.68;-;30.68;32.83;33.91;29.9;30.28
Jul 8, 2017;4:00 AM;29.87;29.87;29.87;29.87;46.84;29.87;-;29.87;31.99;33.91;29.24;29.26
Jul 8, 2017;5:00 AM;29.09;29.09;29.09;29.09;46.04;29.09;-;29.09;31.23;30.01;28.5;29.02
Jul 8, 2017;6:00 AM;30;30;30;30;46.43;30;-;30;30.89;46.43;29.4;35.07
Jul 8, 2017;7:00 AM;32.02;32.02;32.02;32.02;46.84;32.02;-;32.02;31.28;46.84;33;39.89
Jul 8, 2017;8:00 AM;34.58;34.58;34.58;34.58;46.84;34.58;-;34.58;33.91;46.84;34.3;44.91
Jul 8, 2017;9:00 AM;36.71;36.71;36.71;36.71;46.84;36.71;-;36.71;35.96;46.84;35;45.91
Jul 8, 2017;10:00 AM;35.89;35.89;35.89;35.89;46.84;35.89;-;35.89;37.06;46.84;39.99;45.07
Jul 8, 2017;11:00 AM;35.37;35.37;35.37;35.37;45.5;35.37;-;35.37;36.5;45.5;39.99;45.09
Jul 8, 2017;12:00 PM;33.22;33.22;33.22;33.22;44.43;33.22;-;33.22;36.24;44.43;33.9;44.11
Jul 8, 2017;1:00 PM;31.41;27.55;31.41;31.41;43;31.41;-;31.41;35.71;43;31.6;41.91
Jul 8, 2017;2:00 PM;30.18;26.69;30.18;30.18;42.5;30.18;-;30.18;32.57;42.5;29.2;41.1
Jul 8, 2017;3:00 PM;30.05;26.47;30.05;30.05;44.43;30.05;-;30.05;32.06;44.43;29.4;42.95
Jul 8, 2017;4:00 PM;31.4;26.49;30.83;31.4;45.75;31.4;-;30.83;32.01;45.75;30;44.91
Jul 8, 2017;5:00 PM;33.18;26.74;31.99;33.18;46.87;33.18;-;31.99;32.05;46.87;33.11;44.91
Jul 8, 2017;6:00 PM;36.98;29.35;32.12;36.98;54.56;36.98;-;32.12;36.47;54.56;35.82;49.09
Jul 8, 2017;7:00 PM;40.04;32.03;32.03;40.04;60.87;40.04;-;32.03;38.06;60.87;38.63;53.85
Jul 8, 2017;8:00 PM;39.63;31.77;31.77;39.63;63.97;39.63;-;31.77;39.78;63.97;38;55.06
Jul 8, 2017;9:00 PM;39.82;31.85;31.85;39.82;65.7;39.82;-;31.85;40.07;65.7;37.77;56.03
Jul 8, 2017;10:00 PM;42.09;32.19;32.19;42.09;55.54;42.09;-;32.19;39.52;55.54;39.8;49.92
Jul 8, 2017;11:00 PM;39.67;30.95;30.95;39.67;50.92;39.67;-;30.95;41.07;50.92;36.65;45.09
Jul 9, 2017;12:00 AM;32.21;31.06;31.06;32.21;48.34;32.21;-;31.06;38.59;48.34;35.1;42.4
Jul 9, 2017;1:00 AM;31.08;30.33;30.33;31.08;46.87;31.08;-;30.33;35.29;46.87;32.84;41.42
Jul 9, 2017;2:00 AM;29.84;29.12;29.12;29.84;40;29.84;-;29.12;33.6;40;31.2;31.2
Jul 9, 2017;3:00 AM;29.2;28.5;28.5;29.2;38.42;29.2;-;28.5;32.22;38.42;30.05;30.05
Jul 9, 2017;4:00 AM;29.62;28.1;28.1;29.62;38.09;29.62;-;28.1;30.69;38.09;29.61;29.61
Jul 9, 2017;5:00 AM;29.46;28.76;28.76;29.46;38.26;29.46;-;28.76;30.44;34;28.78;28.78
