l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km,not_accurate
182,33816726,88762020,110000,12,line,50,-110 kV Kürten Süd- Neschen Nord-110kV Halfeshof Nord+Süd-110 kV Kürten Süd-110 kV Halfeshof Nord|Süd-110 kV Neschen Nord / Kürten Süd,RWE,30789.0,,,,,Yes
183,33816726,88118566,110000,12,line,50,-110 kV Kürten Süd- Neschen Nord-110kV Halfeshof Nord+Süd-110 kV Kürten Süd-110 kV Halfeshof Nord|Süd-110 kV Neschen Nord / Kürten Süd,RWE,21233.0,,,,,Yes
184,33816726,22761839,110000,12,line,50,110 kV Halfeshof Nord|Süd-110 kV Halfeshof Nord|Süd- Kürten Süd- Neschen Nord-110kV Halfeshof Nord+Süd,RWE,16770.0,,,,,Yes
185,90853528,87335336,110000,9,line,,,WSW,21811.0,,,,,Yes
186,132821147,42799487,110000,6,line,,-110kV Finnentrop Nord+Süd-110kV Finnentrop Süd,RWE,22019.0,,,,,Yes
187,202580124,262931261,110000,3,line,,,RWE,177.0,,,,,
188,202580127,262931261,110000,3,line,,,RWE,127.0,,,,,
189,26927264,32993727,380000,12,line,50,380 kV Paffendorf Süd- Selfkant weiß- 110 kV Auenheim Nord- Glesch Nord-110 kV Auenheim Nord- Glesch Nord,RWE,7332.0,0.00625,0.0625,54.8,10.4,Yes
190,26927264,34069361,380000,12,line,50,380 kV Paffendorf Süd- Selfkant weiß- 110 kV Auenheim Nord- Glesch Nord-110 kV Auenheim Nord- Glesch Nord-110 kV Glesch Nord|Süd-110kV Glesch Nord,RWE,4373.0,0.00625,0.0625,54.8,10.4,Yes
191,26927264,95346117,380000,12,line,50,110 kV Glesch Süd- Grefrath West-380 kV Paffendorf Süd- Selfkant weiß- 110 kV Auenheim Nord- Glesch Nord-110kV Glesch Nord-110 kV Auenheim Nord- Glesch Nord-380 kV Selfkant Weiß- 380 kV Paffendorf Süd- 110 kV Glesch Süd- Grefrath West-110kV Glesch Süd-110 kV Grefrath Ost|West,RWE,17383.0,0.00625,0.0625,54.8,10.4,Yes
192,26927264,201956117,380000,12,line,50,110 kV Glesch Süd- Grefrath West-380 kV Paffendorf Süd- Selfkant weiß- 110 kV Auenheim Nord- Glesch Nord-110kV Glesch Nord-110 kV Auenheim Nord- Glesch Nord-380 kV Selfkant Weiß- 380 kV Paffendorf Süd- 110 kV Glesch Süd- Grefrath West-110kV Glesch Süd-110 kV Grefrath Ost|West,RWE,19632.0,0.00625,0.0625,54.8,10.4,Yes
193,26927264,23084554,380000,12,line,50,110 kV Glesch Süd- Grefrath West-380 kV Selfkant Weiß- 380 kV Paffendorf Süd- 110 kV Glesch Süd- Grefrath Ost-380 kV Paffendorf Süd- Selfkant weiß- 110 kV Auenheim Nord- Glesch Nord-110kV Glesch Nord-110 kV Glesch Süd- Grefrath Ost-110 kV Auenheim Nord- Glesch Nord-380 kV Selfkant Weiß- 380 kV Paffendorf Süd- 110 kV Glesch Süd- Grefrath West-110kV Glesch Süd,RWE,17387.0,0.00625,0.0625,54.8,10.4,Yes
194,26927264,34171463,380000,12,line,50,-110 kV Glesch Süd- Grefrath West-380 kV Selfkant Weiß- 380 kV Paffendorf Süd- 110 kV Glesch Süd- Grefrath Ost-380 kV Paffendorf Süd- Selfkant weiß- 110 kV Auenheim Nord- Glesch Nord-110kV Glesch Nord-110 kV Glesch Süd- Grefrath Ost-110 kV Auenheim Nord- Glesch Nord-380 kV Selfkant Weiß- 380 kV Paffendorf Süd- 110 kV Glesch Süd- Grefrath West-110kV Glesch Süd,RWE,10354.0,0.00625,0.0625,54.8,10.4,Yes
195,26927264,95346141,110000,12,line,50,-110 kV Sindorf Nord|Süd,RWE,13218.0,,,,,Yes
196,26927264,95346118,110000,12,line,50,-110 kV Sindorf Nord|Süd,RWE,10328.0,,,,,Yes
197,26927264,95346134,110000,6,line,50,110 kV Tollhausen Nord+Süd,RWE,5138.0,,,,,Yes
198,26927264,34289171,110000,6,line,50,110 kV Bedburg Ost- 20 kV Bedburg 1,RWE,6301.0,,,,,Yes
199,52527267,4474019,110000,2,line,0,,DB_Energie,339.0,,,,,
200,52705458,52698907,110000,6,line,50,-110kV Dorstfeld - Kruckel Ost+West-Dorstfeld-Kruckel,DB_Energie-RWE,4092.0,,,,,Yes
201,52705458,22964137,110000,10,line,50,-110kV Dorstfeld - Kruckel Ost+West-Dorstfeld-Kruckel,RWE,8201.0,,,,,Yes
202,52705458,28069153,110000,10,line,50,-Dorstfeld-Kruckel-Gerresheim - Hagen-110 kV Bahnstrom Hagen - Dortmund 1|2-110 kV Hagen - Dortmund-110kV Dorstfeld - Kruckel Ost+West-Gerresheim - Duisburg,DB_Energie-RWE,83351.0,,,,,Yes
203,52705458,25331495,110000,10,line,50,-Dorstfeld-Kruckel-DB 110 kV Gerresheim-Duisburg/Hagen-Gerresheim - Hagen-110 kV Bahnstrom Hagen - Dortmund 1|2-Gerresheim-Duisburg 2 + Gerresheim-Hagen 2-110 kV Hagen - Dortmund-Gerresheim-Duisburg + Gerresheim-Hagen-Gerresheim-Duisburg- Gerresheim-Hagen 1+2-110kV Dorstfeld - Kruckel Ost+West,DB_Energie-RWE,72368.0,,,,,Yes
204,52705458,31143512,110000,10,line,50,-Dorstfeld-Kruckel-110kV Dorstfeld - Kruckel Ost+West-110 kV Bahnstrom Hagen - Dortmund 1|2-110 kV Hagen - Dortmund-110 kV Bahnstrom Gerresheim - Hagen 2- Hagen - Dortmund 1-110 kV Bahnstrom Gerresheim - Hagen 1|2- Hagen - Dortmund 1|2,DB_Energie-RWE,15530.0,,,,,Yes
205,52705458,32472806,380000,15,line,50,-110kV Dorstfeld Tr411-Mengede Tr 411,RWE,9595.0,0.005,0.05,68.5,13.0,Yes
206,52705458,32515540,380000,15,line,50,-110kV Dorstfeld Tr411-110kV Dorstfeld-Knepper Ost+West,RWE,10024.0,0.005,0.05,68.5,13.0,Yes
207,52705458,24850805,110000,6,line,50,-110kV Dorstfeld-Union+ Dorstfeld-Eving,RWE,4323.0,,,,,Yes
208,52705458,24850727,110000,6,line,50,110kV Dorstfeld-Eving + Derne-Hafen-110kV Dorstfeld-Union+ Dorstfeld-Eving-110kV Dorstfeld-Eving,RWE,6952.0,,,,,Yes
209,26964150,26611458,380000,6,line,50,,Stadtwerke Bielefeld,6219.0,0.0125,0.125,27.4,5.2,Yes
210,26964150,26961474,380000,12,line,50,,Stadtwerke Bielefeld,4136.0,0.00625,0.0625,54.8,10.4,Yes
211,32743607,175112801,220000,12,line,50,220 kV Merheim Ost|West- 110 kV Moitzfeld West- Springborn West-110 kV Moitzfeld West- Springborn West-110 kV Springborn Ost-110 kV Moitzfeld West- Springborn Ost-220 kV Merheim Ost|West-110 kV Moitzfeld West-Springborn West,RWE,20700.0,0.02,0.08,46.0,5.2,Yes
212,32743607,32705123,110000,6,line,50,110 kV Moitzfeld West- Springborn Ost,RWE,4151.0,,,,,
213,24332475,24230738,110000,6,line,50,,Westfalen Weser Netz GmbH,10084.0,,,,,Yes
214,19708095,23350554,110000,6,line,50,,,7775.0,,,,,
215,19708095,28911210,110000,,line,50,,,7997.0,,,,,
216,19708095,115432996,110000,,line,50,,,12929.0,,,,,
217,19708095,92411150,110000,6,line,50,,,12774.0,,,,,Yes
218,19708095,25217443,110000,6,line,50,-110kV Ofden Nord/Süd,RWE,10865.0,,,,,
219,95414468,44502985,110000,6,line,50,,RWE,1576.0,,,,,
220,25495749,81989512,110000,,line,,,,2466.0,,,,,
221,25495749,63114179,380000,6,line,,-110kV Hattingen-Schwelm + ANK-110kV Hattingen - Schwelm,RWE,12773.0,0.0125,0.125,27.4,5.2,Yes
222,70807750,189140799,110000,3,line,,,,297.0,,,,,
223,70807750,59925390,380000,15,line,,,RWE,3617.0,0.005,0.05,68.5,13.0,Yes
224,89300001,92165128,380000,12,line,50,-110 kV Agger West- Bomig- 30 kV Homburg Ltg.,RWE,40937.0,0.025,0.25,13.7,2.6,Yes
225,28397771,32056010,110000,6,line,50,,EON_Westfalen_Weser-Westfalen Weser Netz GmbH,7186.0,,,,,Yes
226,28397771,24232579,110000,6,line,50,,Westfalen Weser Netz GmbH,18919.0,,,,,
227,28397771,27779058,110000,6,line,50,,Westfalen Weser Netz GmbH,16274.0,,,,,
228,28397771,28397503,110000,6,line,50,,Westfalen Weser Netz GmbH,11787.0,,,,,
229,27261132,113546936,110000,12,line,,-110kV Heiligenhaus Nord+Süd-110kV Heiligenhaus Nord+Prangenhaus Nord,RWE,24472.0,,,,,Yes
230,27261132,33623933,110000,6,line,,-110kV Heiligenhaus Nord+Süd-110kV Heiligenhaus Nord+Prangenhaus Nord-110kV Dahlhausen Ost+West,RWE,22505.0,,,,,
231,27261132,179421667,110000,12,line,,-Dahlhausen Ost+West-110kV Heiligenhaus Nord+Süd-110kV Heiligenhaus Nord+Prangenhaus Nord,RWE,23352.0,,,,,Yes
232,27261132,63108373,110000,6,line,,-Dahlhausen Ost+West-110kV Heiligenhaus Nord+Süd-110kV Heiligenhaus Nord+Prangenhaus Nord,RWE,23180.0,,,,,Yes
233,98998477,42797575,110000,6,line,50,110kV Arpe-Olsberg + Nehden-Schmallenberg--110kV Nehden - Olsberg + Nehden - Schmallenberg-110kV Nehden - Olsberg,Westnetz-RWE,46410.0,,,,,Yes
234,98998477,42797586,110000,6,line,50,110kV Arpe-Olsberg + Nehden-Schmallenberg--110kV Nehden - Olsberg + Nehden - Schmallenberg-110kV Nehden - Olsberg,Westnetz-RWE,43073.0,,,,,Yes
235,98998477,59633888,110000,6,line,50,110kV Arpe-Olsberg + Nehden-Schmallenberg-,RWE,27819.0,,,,,Yes
236,98998477,42799487,380000,12,line,50,-110kV Arpe - Olsberg + Berghausen West-110kV Arpe-Olsberg + Arpe-Schmallenberg-110kV Arpe-Olsberg + Nehden-Schmallenberg-110kV Arpe - Olsberg + Nehden - Schmallenberg-110kV Berghausen West,RWE,58358.0,0.025,0.25,13.7,2.6,Yes
237,98998477,97822283,380000,12,line,50,110kV Arpe-Olsberg + Nehden-Schmallenberg--110kV Arpe - Olsberg + Nehden - Schmallenberg-110kV Berghausen Ost+West-110kV Arpe-Olsberg + Arpe-Schmallenberg,RWE,64066.0,0.025,0.25,13.7,2.6,Yes
238,98998477,97819213,380000,12,line,50,110kV Arpe-Olsberg + Nehden-Schmallenberg--110kV Arpe - Olsberg + Nehden - Schmallenberg,RWE,47037.0,0.025,0.25,13.7,2.6,Yes
239,70807758,158044842,110000,6,line,,110 kV Ellinghorst Ost+Moltke Ost-110kV Moltke Ost+West-110kV Moltke West+Welheim West,RWE,6506.0,,,,,
240,70807758,24280460,110000,6,line,,-110kV Ellinghorst Ost+Moltke West-110kV Ellinghorst Ost+Rheinbaben Süd-110kV Moltke Ost+West-110kV Moltke West+Welheim West,RWE,7202.0,,,,,
241,70807758,25091023,110000,6,line,,110kV Ellinghorst Ost+West-110kV Ellinghorst Ost+Moltke West-110kV Ellinghorst Ost+Rheinbaben Süd-110kV Moltke Ost+West-110kV Moltke West+Welheim West,RWE,5629.0,,,,,
242,70807758,158044843,110000,6,line,,110kV Ellinghorst Ost+Moltke West-110kV Rheinbaben Süd+Moltke West-110kV Moltke Ost+West-110kV Moltke West+Welheim West,RWE,4765.0,,,,,
243,70807758,104112267,110000,6,line,,110kV Moltke Ost+West-110kV Moltke West+Welheim West,RWE,2156.0,,,,,
244,87754964,29374385,380000,10,line,0,110 kV Bahnstrom Köln - Sindorf-110 kV Bahnstrom Köln - Sindorf 1|2-380 kV Sechtem Nord|Süd- 110 kV Bahnstrom Köln - Sindorf 1|2,DB_Energie-RWE,41903.0,0.0075,0.075,45.6666666667,8.66666666667,Yes
245,27781335,26611458,110000,6,line,50,,,14031.0,,,,,
246,27781335,27804727,110000,6,line,50,,,13947.0,,,,,
247,28246234,42809973,110000,6,line,50,-110kV Methler-Unna+Sandbochum-Unna,RWE,10913.0,,,,,Yes
248,28246234,33883956,110000,6,line,50,,RWE,16341.0,,,,,Yes
249,150268623,157359818,110000,6,line,50,,RWE,11402.0,,,,,
250,150268623,82462036,110000,6,line,50,,Westnetz-RWE,8361.0,,,,,Yes
251,150268623,29471404,110000,6,line,,-110kV Gronau - Uranit + Gronau-Borghorst,RWE,5942.0,,,,,
252,150268623,242875077,110000,6,line,,-110kV Gronau - Uranit + Gronau-Borghorst,RWE,3689.0,,,,,
253,22761692,22960406,110000,6,line,50,,,2114.0,,,,,Yes
254,22761692,57786962,110000,6,line,50,,RWE,3316.0,,,,,Yes
255,25051358,25033608,380000,12,line,,-110kV Herten Ost+West-110kV Herten Ost,RWE,7189.0,0.00625,0.0625,54.8,10.4,Yes
256,28737761,22766160,110000,6,line,50,110 kV Vochem West-110 kV Vochem Ost-110 kV Vochem Ost|West,RWE,4644.0,,,,,Yes
257,28737761,25213647,110000,6,line,50,110 kV Vochem West-110 kV Vochem Ost|West,RWE,9844.0,,,,,Yes
258,24269027,27919734,110000,12,line,50,110 kV Erft West- Vanikum West-110 kV Erft West- Ramrath Nord|Süd- Vanikum West-110 kV Ramrath Nord+Süd,RWE,8091.0,,,,,Yes
259,37554416,26623135,220000,24,line,,-110kV Aldenrade Süd,RWE,6491.0,0.01,0.04,92.0,10.4,Yes
260,37554416,35834615,220000,24,line,,-110kV Aldenrade Süd,RWE,6021.0,0.01,0.04,92.0,10.4,Yes
261,37554416,46852069,110000,6,line,,110kV Handbach Ost-110kV Handbach Ost+Holten West-110kV Handbach Ost+Holten Ost,RWE,3267.0,,,,,Yes
262,37554416,46851648,110000,6,line,,110kV Handbach Ost-110kV Handbach Ost+Holten West-110kV Holten Ost+West,RWE,3603.0,,,,,Yes
263,28403958,56242723,110000,3,line,,Leitung 1125,EON_Netz,20242.0,,,,,
264,149523457,24239466,110000,3,line,50,,,1457.0,,,,,
265,23302395,59925390,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost,RWE,13233.0,0.00625,0.0625,54.8,10.4,Yes
266,23302395,34408853,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap West+Katharina Ost-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Karnap Ost+West,RWE,21825.0,0.00625,0.0625,54.8,10.4,Yes
267,23302395,27374026,380000,12,line,,-110kV Gelsenkirchen Süd-Frillendorf Nord-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap West+Katharina Ost-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Frillendorf Nord+Herkules West-110kV Karnap Ost+West,RWE,20730.0,0.00625,0.0625,54.8,10.4,Yes
268,23302395,60486648,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap West+Katharina Ost-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Herkules West+Frillendorf Süd-110kV Karnap Ost+West,RWE,19722.0,0.00625,0.0625,54.8,10.4,Yes
269,23302395,25032036,380000,18,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap West+Katharina Ost-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Altendorf Ost+Vogelheim Ost-110kV Rosendelle Nord+Süd-110kV Herkules West+Frillendorf Süd-110kV Karnap Ost+West,RWE,32224.0,0.00416666666667,0.0416666666667,82.2,15.6,Yes
270,23302395,71337073,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap West+Katharina Ost-110kV Thyssen Ost+West-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Altendorf Ost+Vogelheim Ost-110kV Rosendelle Nord+Süd-110kV Herkules West+Frillendorf Süd-110kV Karnap Ost+West,RWE,32114.0,0.00625,0.0625,54.8,10.4,Yes
271,23302395,26291794,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap West+Katharina Ost-110kV Altendorf West-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Altendorf Ost+Vogelheim Ost-110kV Herkules West+Frillendorf Süd-110kV Karnap Ost+West,RWE,26087.0,0.00625,0.0625,54.8,10.4,Yes
272,23302395,35264730,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap Ost+Katharina Ost-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-Karnap Ost+Zollverein Ost-110kV Karnap Ost+West,RWE,17411.0,0.00625,0.0625,54.8,10.4,Yes
273,23302395,60450500,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Karnap Ost+Katharina Ost-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Karnap Ost+ANK-110kV Katharina Ost+Zollverein Ost-110kV Karnap Ost+West,RWE,20762.0,0.00625,0.0625,54.8,10.4,Yes
274,23302395,25051880,380000,6,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-Gladbeck West+Gelsenkirchen Süd-Gladbeck West+Nordstern West-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Nordstern West,RWE,11615.0,0.0125,0.125,27.4,5.2,Yes
275,23302395,25038466,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-110kV Hessler Süd+Nordstern Ost-Gladbeck West+Gelsenkirchen Süd-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost,RWE,14733.0,0.00625,0.0625,54.8,10.4,Yes
276,23302395,25038467,380000,12,line,,-110kV Gelsenkirchen Süd-Gladbeck West+Gelsenkirchen Nord-110kV Hessler Süd+Nordstern Ost-Gladbeck West+Gelsenkirchen Süd-110kV Nordstern Ost+Gelsenkirchen Süd-Nordstern Ost-110kV Schalke Nord+Süd,RWE,16191.0,0.00625,0.0625,54.8,10.4,Yes
277,41339133,93544388,380000,6,line,50,,RWE,11535.0,0.0125,0.125,27.4,5.2,Yes
278,41339133,92411150,380000,12,line,50,,RWE,10288.0,0.00625,0.0625,54.8,10.4,Yes
279,41339133,26593929,380000,12,line,50,-110 kV Berg Ost- Lindern Ost-380 kV Kirchberg Süd- Selfkant weiss- 110 kV Berg Ost- Lindern Ost,RWE,37104.0,0.00625,0.0625,54.8,10.4,Yes
280,41339133,80589162,380000,12,line,50,,RWE,28647.0,0.00625,0.0625,54.8,10.4,Yes
281,84445452,137225059,110000,12,line,50,-110kV Haspe 1+2,AVU-markE-markE,3969.0,,,,,Yes
282,84445452,24667346,110000,12,line,50,-110kV Kruckel-Gevelsberg+Kruckel-Rocholz-110kV Herdecke 1+2-110kV Herdecke 1,AVU-markE-markE-Aktiengesellschaft für Versorgungsunternehmen,11647.0,,,,,Yes
283,84445452,22964137,110000,12,line,50,-110kV Kruckel-Gevelsberg+Kruckel-Rocholz,AVU-markE-Aktiengesellschaft für Versorgungsunternehmen,11328.0,,,,,Yes
284,84445452,239441505,110000,6,line,50,,Aktiengesellschaft für Versorgungsunternehmen,7839.0,,,,,
285,84445452,165199225,110000,6,line,50,,markE,4276.0,,,,,
286,87610754,87610764,110000,6,line,50,110kV Euskirchen Nord--110kV Euskirchen Nord+Süd,RWE,9394.0,,,,,Yes
287,87610754,61814022,110000,6,line,50,110kV Euskirchen Nord--110 kV Euskirchen Nord|Süd-110kV Euskirchen Nord+Süd,RWE,13889.0,,,,,Yes
288,155511512,26383042,380000,12,line,50,-110kV Enniger-Gütersloh Nord-Enniger - Gütersloh Nord+Süd-110kV Enniger-Gütersloh Nord+Süd,Amprion-RWE,27947.0,0.00625,0.0625,54.8,10.4,Yes
289,155511512,42733155,380000,12,line,50,-Enniger - Gütersloh Nord+Süd-Enniger - Gütersloh Süd,RWE,11433.0,0.00625,0.0625,54.8,10.4,Yes
290,155511512,42560068,380000,12,line,50,-110kV Enniger - Gütersloh Süd-Enniger - Gütersloh Nord+Süd-110kV Enniger - Gütersloh Nord+Süd,RWE,7022.0,0.00625,0.0625,54.8,10.4,Yes
291,157628349,52721953,110000,6,line,50,110kV Hönnetal Nord+Süd,RWE,3610.0,,,,,Yes
292,150200540,196878039,110000,3,line,50,,,309.0,,,,,
293,87212330,42802840,110000,6,line,,,,9409.0,,,,,Yes
294,97841543,150204486,110000,6,line,50,-110kV Müsch Nord+Süd,RWE,12783.0,,,,,Yes
295,150276397,150276403,110000,3,line,,,,1617.0,,,,,
296,189063476,27138985,110000,6,line,50,-110kV Emsdetten-Roxel+Greven-Rheine,RWE,10364.0,,,,,Yes
297,189063476,25506770,110000,6,line,50,Emsdetten - Roxel-110kV Greven-Roxel+Emsdetten-Roxel-110kV Emsdetten-Roxel+Greven-Rheine,RWE,20987.0,,,,,Yes
298,189063476,107899778,110000,12,line,50,110kV Emsdetten-Rheine+Greven-Rheine--110kV Emsdetten-Roxel+Greven-Rheine,RWE,15873.0,,,,,Yes
299,189063476,189069707,110000,6,line,50,110kV Emsdetten-Rheine+Emsdetten-Roxel-110kV Emsdetten-Roxel+Greven-Rheine,RWE,4948.0,,,,,Yes
300,99146059,97822283,110000,6,line,,,RWE,6377.0,,,,,
301,42678613,40740532,110000,6,line,50,-Marsberg Süd,RWE,24119.0,,,,,Yes
302,42678613,42676616,110000,6,line,50,-Marsberg Süd,RWE,31652.0,,,,,
303,42678613,42677533,110000,6,line,50,-Marsberg Süd,RWE,28294.0,,,,,Yes
304,42678613,42677693,110000,6,line,50,-Marsberg Süd,RWE,14229.0,,,,,
305,42678613,91883818,110000,6,line,50,Belecke Nord- Süd,RWE,16370.0,,,,,
306,42678613,38704287,110000,6,line,50,-Büren - Geseke Ost-West,RWE,8749.0,,,,,Yes
307,42678613,42797575,380000,6,line,50,110kV Büren - Nehden Ost+West-110kV Büren - Nehden Ost-110kV Büren - Nehden Ost+West-Büren - Nehden West,RWE,18893.0,0.05,0.5,6.85,1.3,Yes
308,52889944,24531710,110000,6,line,50,110 kV Neukirchen Ost+West-110kV Neukirchen West+Repelen Ltg,RWE,6288.0,,,,,
309,52889944,24479984,110000,6,line,50,110 kV Mevissen Ost+Neukirchen Ost-110 kV Neukirchen Ost+West-110kV Neukirchen West+Repelen Ltg,RWE,12394.0,,,,,
310,52889944,92877644,110000,6,line,50,110 kV Mevissen Ost-Neukirchen West-110 kV Neukirchen Ost+West-110kV Neukirchen West+Repelen Ltg,RWE,15826.0,,,,,
311,52889944,23380800,380000,12,line,50,-Repelen West-110kV Neukirchen Ost+Repelen West-110kV Neukirchen West+Repelen Ltg,RWE,7182.0,0.00625,0.0625,54.8,10.4,Yes
312,93278553,92983981,220000,12,line,50,-110kV St.Tönis Ost-110kV Krefeld West+St.Tönis Ost-110kV Krefeld Ost+St.Tönis Ost-110kV St. Tönis Ost,RWE,3394.0,0.02,0.08,46.0,5.2,Yes
313,93278553,24799890,220000,12,line,50,-110kV St.Tönis Ost-110kV Krefeld Ost+West-110kV Krefeld Ost+St.Tönis Ost,RWE,8767.0,0.02,0.08,46.0,5.2,Yes
314,29333854,23997082,110000,6,line,50,,,12486.0,,,,,
315,80589162,76371593,110000,6,line,50,110kV KFA Nord+Süd,RWE,3693.0,,,,,
316,80589162,25426571,110000,6,line,50,-110kV Siersdorf Ost+West,RWE,14683.0,,,,,
317,137843053,150508480,110000,6,line,,110kV Olpe Nord+Süd,RWE,7088.0,,,,,
318,22761839,29374385,220000,12,line,50,110 kV Manfort Ost- Springborn Ost-220 kV Dünnwald Ost|West- 110 kV Springborn Ost-110 kV Springborn Ost- Manfort Ost-220 kV Dünnwald Ost|West-110 kV Bahnstrom Köln - Gerresheim 1|2-110 kV Bahnstrom Köln - Gerresheim 1|2-220 kV Merheim Ost|West- 110 kV Bahnstrom Köln - Gerresheim 1|2,DB_Energie-RWE,21830.0,0.02,0.08,46.0,5.2,Yes
319,22761839,28873123,220000,12,line,50,110 kV Bahnstrom Köln - Gerresheim 1|2-220 kV Dünnwald Ost|West- 110 kV Springborn Ost-110 kV Manfort Ost- Springborn Ost-110 kV Springborn Ost- Manfort Ost-220 kV Dünnwald Ost|West-110 kV Bahnstrom Köln - Gerresheim 1|2,DB_Energie-RWE,13701.0,0.02,0.08,46.0,5.2,Yes
320,22761839,150262640,220000,12,line,50,-110 kV Manfort Ost- Springborn Ost-110 kV Bahnstrom Köln - Gerresheim-220 kV Dünnwald Ost|West- 110 kV Springborn Ost-110 kV Springborn Ost- Manfort Ost-110 kV Bahnstrom Düsseldorf - Gerresheim-220 kV Dünnwald Ost|West- 110 kV Bahnstrom Köln - Gerresheim 1|2-110 kV Bahnstrom Köln - Gerresheim 1|2,Stadtwerke_Düsseldorf-DB_Energie-RWE,33169.0,0.02,0.08,46.0,5.2,Yes
321,22761839,25331495,220000,12,line,50,110 kV Manfort Ost- Springborn Ost-110 kV Bahnstrom Köln - Gerresheim-220 kV Dünnwald Ost|West- 110 kV Springborn Ost-110 kV Springborn Ost- Manfort Ost-110 kV Bahnstrom Düsseldorf - Gerresheim-220 kV Dünnwald Ost|West- 110 kV Bahnstrom Köln - Gerresheim 1|2-110 kV Bahnstrom Köln - Gerresheim 1|2-110 kV Bahnstrom Düsseldorf - Gerresheim- Köln - Gerresheim,DB_Energie-RWE,31455.0,0.02,0.08,46.0,5.2,Yes
322,22761839,170350099,220000,12,line,50,110 kV Manfort Ost- Springborn Ost-110 kV Bahnstrom Köln - Gerresheim-110 kV Bahnstrom Düsseldorf - Gerresheim 1|2-220 kV Dünnwald Ost|West- 110 kV Springborn Ost-110 kV Springborn Ost- Manfort Ost-110 kV Bahnstrom Düsseldorf - Gerresheim-220 kV Dünnwald Ost|West- 110 kV Bahnstrom Köln - Gerresheim 1|2-110 kV Bahnstrom Köln - Gerresheim 1|2,Stadtwerke_Düsseldorf-DB_Energie-RWE-Stadtwerke Düsseldorf,36901.0,0.02,0.08,46.0,5.2,Yes
323,22761839,62306710,220000,12,line,50,-110 kV Manfort Ost- Springborn Ost-220 kV Dünnwald Ost|West- 110 kV Springborn Ost-110 kV Springborn Ost- Manfort Ost-220 kV Dünnwald Ost|West- 110 kV Bahnstrom Köln - Gerresheim 1|2-110 kV Bahnstrom Köln - Gerresheim 1|2,DB_Energie-RWE,13286.0,0.02,0.08,46.0,5.2,Yes
324,22761839,54129438,110000,6,line,50,110 kV Manfort Ost-110 kV Manfort Ost- Springborn Ost,RWE,3021.0,,,,,
325,22761839,22764922,110000,6,line,50,110 kV Leverkusen Ost|West,RWE,4279.0,,,,,
326,274630377,42660445,380000,18,line,50,,TenneT-EON_Mitte,9888.0,0.0166666666667,0.166666666667,20.55,3.9,Yes
327,23067006,25038467,110000,6,line,50,110kV Schalke Nord-110kV Schalke Nord+Süd,RWE,2256.0,,,,,Yes
328,31283593,209033848,110000,6,line,50,,Westfalen Weser Netz GmbH,12393.0,,,,,
329,31283593,28911211,110000,6,line,50,,EON_Westfalen_Weser-Westfalen Weser Netz GmbH,8713.0,,,,,
330,28238219,288305056,110000,6,line,50,,Westfalen Weser Netz GmbH,11507.0,,,,,
